id,title,description,availability,condition,price,link,image_link,brand,google_product_category,product_type,additional_image_link,sale_price,item_group_id,color,size,material,gender,age_group,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
d059aaa1-ba02-4346-aa09-319c35285d6d_en,Cheese Crunchy Peanuts - 500g,"These Spicy Crunchy Peanuts take the classic peanut to new heights with a bold, golden-orange savory coating that delivers an addictive crunch and a kick of heat in every bite. Each peanut is perfectly roasted, then dusted in a proprietary blend of spices—paprika, chili powder, garlic, and a hint of citrus—to balance smoky, spicy, and tangy notes. Ideal for snacking on their own, pairing with cold beverages, or scattering atop salads for a zesty texture boost. They’re a fun, flavor-packed treat that’s hard to stop once you start!",in stock,new,24.95 AED,https://thegreenroasteries.com/product/cheese-crunchy-peanuts,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636657/greenroasteries/variations/variations/NT-SP_var_d059aaa1-ba02-4346-aa09-319c35285d6d.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636792/greenroasteries/gallery/gallery/NT-SP_img_aa93d02e-22f4-49cb-88ab-5fd849e22f74.webp,,af32fa45-ed79-4cf1-8676-c46568ed9272,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
120840f2-3d3f-4d4a-8e36-73599eb16478_en,Cheese Crunchy Peanuts - 1000g,"These Spicy Crunchy Peanuts take the classic peanut to new heights with a bold, golden-orange savory coating that delivers an addictive crunch and a kick of heat in every bite. Each peanut is perfectly roasted, then dusted in a proprietary blend of spices—paprika, chili powder, garlic, and a hint of citrus—to balance smoky, spicy, and tangy notes. Ideal for snacking on their own, pairing with cold beverages, or scattering atop salads for a zesty texture boost. They’re a fun, flavor-packed treat that’s hard to stop once you start!",in stock,new,42.95 AED,https://thegreenroasteries.com/product/cheese-crunchy-peanuts,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636660/greenroasteries/variations/variations/NT-SP_var_120840f2-3d3f-4d4a-8e36-73599eb16478.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636792/greenroasteries/gallery/gallery/NT-SP_img_aa93d02e-22f4-49cb-88ab-5fd849e22f74.webp,,af32fa45-ed79-4cf1-8676-c46568ed9272,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
835404b5-ce43-4e2b-a684-c286af7a8cb4_ar,فول سوداني مقرمش بالجبن - 250g,يقدم هذا الفول السوداني المقرمش والمتبل تجربة فريدة مع طلاء خارجي ذهبي برتقالي يُضفي قرمشة لا تُقاوم ولمسة من الحارة مع كل قضمة. تُحمّص حبات الفول بعناية ثم تُغلف بخليط خاص من التوابل—بابريكا، مسحوق الفلفل الحار، ثوم مسحوق، ورشة من الحمضيات—لتوازن بين النكهات المدخنة والحارة والحامضة. مثالية للتناول بمفردها، أو مع المشروبات الباردة، أو لإضفاء لمسة مميزة على السلطات. وجبة خفيفة ممتعة ومليئة بالنكهات تجعل من الصعب التوقف عن التهامها!,in stock,new,13.95 AED,https://thegreenroasteries.com/product/cheese-crunchy-peanuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636652/greenroasteries/variations/variations/NT-SP_var_835404b5-ce43-4e2b-a684-c286af7a8cb4.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636792/greenroasteries/gallery/gallery/NT-SP_img_aa93d02e-22f4-49cb-88ab-5fd849e22f74.webp,,af32fa45-ed79-4cf1-8676-c46568ed9272,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
d059aaa1-ba02-4346-aa09-319c35285d6d_ar,فول سوداني مقرمش بالجبن - 500g,يقدم هذا الفول السوداني المقرمش والمتبل تجربة فريدة مع طلاء خارجي ذهبي برتقالي يُضفي قرمشة لا تُقاوم ولمسة من الحارة مع كل قضمة. تُحمّص حبات الفول بعناية ثم تُغلف بخليط خاص من التوابل—بابريكا، مسحوق الفلفل الحار، ثوم مسحوق، ورشة من الحمضيات—لتوازن بين النكهات المدخنة والحارة والحامضة. مثالية للتناول بمفردها، أو مع المشروبات الباردة، أو لإضفاء لمسة مميزة على السلطات. وجبة خفيفة ممتعة ومليئة بالنكهات تجعل من الصعب التوقف عن التهامها!,in stock,new,24.95 AED,https://thegreenroasteries.com/product/cheese-crunchy-peanuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636657/greenroasteries/variations/variations/NT-SP_var_d059aaa1-ba02-4346-aa09-319c35285d6d.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636792/greenroasteries/gallery/gallery/NT-SP_img_aa93d02e-22f4-49cb-88ab-5fd849e22f74.webp,,af32fa45-ed79-4cf1-8676-c46568ed9272,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
120840f2-3d3f-4d4a-8e36-73599eb16478_ar,فول سوداني مقرمش بالجبن - 1000g,يقدم هذا الفول السوداني المقرمش والمتبل تجربة فريدة مع طلاء خارجي ذهبي برتقالي يُضفي قرمشة لا تُقاوم ولمسة من الحارة مع كل قضمة. تُحمّص حبات الفول بعناية ثم تُغلف بخليط خاص من التوابل—بابريكا، مسحوق الفلفل الحار، ثوم مسحوق، ورشة من الحمضيات—لتوازن بين النكهات المدخنة والحارة والحامضة. مثالية للتناول بمفردها، أو مع المشروبات الباردة، أو لإضفاء لمسة مميزة على السلطات. وجبة خفيفة ممتعة ومليئة بالنكهات تجعل من الصعب التوقف عن التهامها!,in stock,new,42.95 AED,https://thegreenroasteries.com/product/cheese-crunchy-peanuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636660/greenroasteries/variations/variations/NT-SP_var_120840f2-3d3f-4d4a-8e36-73599eb16478.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636792/greenroasteries/gallery/gallery/NT-SP_img_aa93d02e-22f4-49cb-88ab-5fd849e22f74.webp,,af32fa45-ed79-4cf1-8676-c46568ed9272,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
850028fd-f52c-461e-ab54-6d440f7bd821_en,Chili-Spiced Roasted Corn Kernels - 1000g,"Kick your snack game up a notch with our Chili-Spiced Roasted Corn Kernels. Whole corn kernels are dry-roasted until perfectly crunchy, then generously dusted with a bold blend of chili powder, smoked paprika, garlic, and a hint of sea salt. The result is an addictive, fiery crunch that delivers a satisfying snap with every bite. Enjoy straight from the bowl, toss into trail mix for extra heat, or serve alongside dips for a spicy twist.",in stock,new,39.95 AED,https://thegreenroasteries.com/product/chili-spiced-roasted-corn-kernels,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636332/greenroasteries/products/products/CRN-RS-CH.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,34c747b7-1c26-4301-973e-043d63e62ac0,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
f8e9929d-9021-45dc-a2fa-a1d275d25d67_en,Chili-Spiced Roasted Corn Kernels - 500g,"Kick your snack game up a notch with our Chili-Spiced Roasted Corn Kernels. Whole corn kernels are dry-roasted until perfectly crunchy, then generously dusted with a bold blend of chili powder, smoked paprika, garlic, and a hint of sea salt. The result is an addictive, fiery crunch that delivers a satisfying snap with every bite. Enjoy straight from the bowl, toss into trail mix for extra heat, or serve alongside dips for a spicy twist.",in stock,new,22.95 AED,https://thegreenroasteries.com/product/chili-spiced-roasted-corn-kernels,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636332/greenroasteries/products/products/CRN-RS-CH.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,34c747b7-1c26-4301-973e-043d63e62ac0,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
ca595b55-7ad2-4b95-acc4-e13c8bd3692a_en,Chili-Spiced Roasted Corn Kernels - 250g,"Kick your snack game up a notch with our Chili-Spiced Roasted Corn Kernels. Whole corn kernels are dry-roasted until perfectly crunchy, then generously dusted with a bold blend of chili powder, smoked paprika, garlic, and a hint of sea salt. The result is an addictive, fiery crunch that delivers a satisfying snap with every bite. Enjoy straight from the bowl, toss into trail mix for extra heat, or serve alongside dips for a spicy twist.",in stock,new,12.95 AED,https://thegreenroasteries.com/product/chili-spiced-roasted-corn-kernels,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636332/greenroasteries/products/products/CRN-RS-CH.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,34c747b7-1c26-4301-973e-043d63e62ac0,Brown,250g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
850028fd-f52c-461e-ab54-6d440f7bd821_ar,ذرة محمصة بتتبيلة الفلفل الحار - 1000g,ارفع مستوى وجبتك الخفيفة مع ذرة محمصة بتتبيلة الفلفل الحار. تُحمص حبات الذرة كاملة جافاً حتى تصبح مقرمشة تماماً، ثم تُغلف بسخاء بخليط قوي من مسحوق الفلفل الحار، والبابريكا المدخنة، والثوم، ولمسة من ملح البحر. النتيجة قرمشة لا تُقاوم وحراقة لذيذة في كل قضمة. استمتع بها مباشرة من الوعاء، أو أضفها إلى خليط المكسرات لزيادة التوابل، أو قدمها بجانب الصلصات لطبق جانبي حار ومميز.,in stock,new,39.95 AED,https://thegreenroasteries.com/product/chili-spiced-roasted-corn-kernels?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636332/greenroasteries/products/products/CRN-RS-CH.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,34c747b7-1c26-4301-973e-043d63e62ac0,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
f8e9929d-9021-45dc-a2fa-a1d275d25d67_ar,ذرة محمصة بتتبيلة الفلفل الحار - 500g,ارفع مستوى وجبتك الخفيفة مع ذرة محمصة بتتبيلة الفلفل الحار. تُحمص حبات الذرة كاملة جافاً حتى تصبح مقرمشة تماماً، ثم تُغلف بسخاء بخليط قوي من مسحوق الفلفل الحار، والبابريكا المدخنة، والثوم، ولمسة من ملح البحر. النتيجة قرمشة لا تُقاوم وحراقة لذيذة في كل قضمة. استمتع بها مباشرة من الوعاء، أو أضفها إلى خليط المكسرات لزيادة التوابل، أو قدمها بجانب الصلصات لطبق جانبي حار ومميز.,in stock,new,22.95 AED,https://thegreenroasteries.com/product/chili-spiced-roasted-corn-kernels?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636332/greenroasteries/products/products/CRN-RS-CH.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,34c747b7-1c26-4301-973e-043d63e62ac0,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
ca595b55-7ad2-4b95-acc4-e13c8bd3692a_ar,ذرة محمصة بتتبيلة الفلفل الحار - 250g,ارفع مستوى وجبتك الخفيفة مع ذرة محمصة بتتبيلة الفلفل الحار. تُحمص حبات الذرة كاملة جافاً حتى تصبح مقرمشة تماماً، ثم تُغلف بسخاء بخليط قوي من مسحوق الفلفل الحار، والبابريكا المدخنة، والثوم، ولمسة من ملح البحر. النتيجة قرمشة لا تُقاوم وحراقة لذيذة في كل قضمة. استمتع بها مباشرة من الوعاء، أو أضفها إلى خليط المكسرات لزيادة التوابل، أو قدمها بجانب الصلصات لطبق جانبي حار ومميز.,in stock,new,12.95 AED,https://thegreenroasteries.com/product/chili-spiced-roasted-corn-kernels?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636332/greenroasteries/products/products/CRN-RS-CH.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,34c747b7-1c26-4301-973e-043d63e62ac0,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
b48c5a79-0fab-4d6e-b410-6d96bde5c65c_en,Choco Balance 54 Pieces - 830g,"A harmonious selection of five refined flavors: Dark Chocolate, Cheesecake, Almond Stick, Rocky Road, and Pistachio Cream. 54 pieces that blend creaminess, crunch, and richness in every bite.",in stock,new,210.00 AED,https://thegreenroasteries.com/product/choco-balance-54-pieces,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636688/greenroasteries/variations/variations/choc-big-54_var_b48c5a79-0fab-4d6e-b410-6d96bde5c65c.jpg,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",Chocolate,,,f0ffb6d1-4bd0-4ec5-aa7f-06adf09d2816,Brown,830g,Coffee,unisex,adult,en,Premium Origin,Chocolate,Medium Roast,Arabica Beans
b48c5a79-0fab-4d6e-b410-6d96bde5c65c_ar,توازن الشوكولاتة 54 قطعة - 830g,خمس نكهات تنسجم بتناغم مثالي: الشوكولاتة الداكنة، تشيز كيك، عصا اللوز، روكي رود، وكريمة الفستق. 54 قطعة تدمج بين النعومة والقرمشة والطعم العميق في كل قضمة.,in stock,new,210.00 AED,https://thegreenroasteries.com/product/choco-balance-54-pieces?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636688/greenroasteries/variations/variations/choc-big-54_var_b48c5a79-0fab-4d6e-b410-6d96bde5c65c.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",الشوكولاته,,,f0ffb6d1-4bd0-4ec5-aa7f-06adf09d2816,Brown,830g,قهوة,unisex,adult,ar,أصل مميز,الشوكولاته,تحميص متوسط,حبوب عربية
0ce9f339-8f58-4ced-bb05-c235baba7b45_en,Choco Delight 36 Pieces - 585g,"A luxurious mix of six bold flavors: Rocky Road, Cheesecake, Oreo Biscuit, Milk Loacker Dome, Dark Chocolate, and Lotus Cream. 36 perfectly crafted pieces offering the ideal balance of crunch, creaminess, and rich indulgence.",in stock,new,145.00 AED,https://thegreenroasteries.com/product/choco-delight-36-pieces,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636691/greenroasteries/variations/variations/Choc-md-36_var_0ce9f339-8f58-4ced-bb05-c235baba7b45.jpg,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",Chocolate,,,41627eaa-9012-4591-9166-2976a86a8302,Brown,585g,Coffee,unisex,adult,en,Premium Origin,Chocolate,Medium Roast,Arabica Beans
