id,title,description,price,availability,condition,brand,product_type,google_product_category,image_link,link,gtin,mpn,age_group,gender,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
35d917da-2579-4915-95aa-12577cf0c2c5,"توليفة الشوكولاتة 34 قطعة - 535 g","تشكيلة غنية من 6 نكهات متناسقة: كريم الفستق، الشوكولاتة الداكنة، عصا الشوكولاتة، كريب لاتيه، تشيز كيك، وشوكولاتة اللوز. مزيج متكامل من النعومة والعمق يُرضي جميع الأذواق، مقدم في 34 قطعة من الفخامة المتوازنة.",159.00 AED,in stock,new,"المحامص الخضراء","الشوكولاته",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636686/greenroasteries/variations/variations/Choc-md-34_var_35d917da-2579-4915-95aa-12577cf0c2c5.jpg,https://thegreenroasteries.com/product/choco-harmony-34-pieces,Choc-md-34,Choc-md-34,adult,unisex,"535 g","Arabic Coffee","الشوكولاته","","","UAE"
efca85bd-d294-4ed4-9c8d-ff73553ad420,"خلطـــة الصبـــاح - 1 kg - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636409/greenroasteries/variations/variations/MOR-BLE-MED-ROAS_var_efca85bd-d294-4ed4-9c8d-ff73553ad420.webp,https://thegreenroasteries.com/product/morning-blend-1,MB-1KG-GG,MB-1KG-GG,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
36dd6748-b141-44c4-9a35-5d12fd0a32d5,"خلطـــة الصبـــاح - 500 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636450/greenroasteries/variations/variations/MOR-BLE-MED-ROAS_var_36dd6748-b141-44c4-9a35-5d12fd0a32d5.webp,https://thegreenroasteries.com/product/morning-blend-1,MB-500G-WB,MB-500G-WB,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
2d1172b2-0817-412e-8c80-7525b1717913,"خلطـــة الصبـــاح - 250 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636617/greenroasteries/variations/variations/MOR-BLE-MED-ROAS_var_2d1172b2-0817-412e-8c80-7525b1717913.webp,https://thegreenroasteries.com/product/morning-blend-1,MB-250G-GG,MB-250G-GG,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
893a57f2-c7ba-4b89-82d3-a56ca3454873,"خلطـــة الصبـــاح - 500 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636653/greenroasteries/variations/variations/MOR-BLE-MED-ROAS_var_893a57f2-c7ba-4b89-82d3-a56ca3454873.webp,https://thegreenroasteries.com/product/morning-blend-1,MB-500G-GG,MB-500G-GG,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
384d355d-00fe-4720-acc1-c7b9e3ec116e,"خلطـــة الصبـــاح - 1 kg - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636419/greenroasteries/variations/variations/MOR-BLE-MED-ROAS_var_384d355d-00fe-4720-acc1-c7b9e3ec116e.webp,https://thegreenroasteries.com/product/morning-blend-1,MB-1KG-WB,MB-1KG-WB,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
6d411896-d58f-498d-b6d9-60f03c8275ff,"خلطـــة الصبـــاح - 250 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636618/greenroasteries/variations/variations/MOR-BLE-MED-ROAS_var_6d411896-d58f-498d-b6d9-60f03c8275ff.webp,https://thegreenroasteries.com/product/morning-blend-1,MB-250G-WB,MB-250G-WB,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
c4cc4d2e-9a5e-48ce-87e8-43864999f51c,"خلطـــة الحصـــن - 1 kg - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636535/greenroasteries/variations/variations/ESS-MOR-ALHS_var_c4cc4d2e-9a5e-48ce-87e8-43864999f51c.webp,https://thegreenroasteries.com/product/al-hosn-blend,ESS-MOR-T-1KG-ALHS,ESS-MOR-T-1KG-ALHS,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
6a9e2afa-ad71-4309-8953-9e1d46d3d073,"خلطـــة الحصـــن - 1 kg - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636540/greenroasteries/variations/variations/ESS-MOR-ALHS_var_6a9e2afa-ad71-4309-8953-9e1d46d3d073.webp,https://thegreenroasteries.com/product/al-hosn-blend,ESS-MOR-G-1KG-ALHS,ESS-MOR-G-1KG-ALHS,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
22cccac4-0aa1-4d3c-89b6-05e1a5d25f0a,"خلطـــة الحصـــن - 500 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636569/greenroasteries/variations/variations/ESS-MOR-ALHS_var_22cccac4-0aa1-4d3c-89b6-05e1a5d25f0a.webp,https://thegreenroasteries.com/product/al-hosn-blend,ESS-MOR-G-500G-ALHS,ESS-MOR-G-500G-ALHS,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
5cad7116-3f96-4795-a119-138790cd61c7,"خلطـــة الحصـــن - 250 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636601/greenroasteries/variations/variations/ESS-MOR-ALHS_var_5cad7116-3f96-4795-a119-138790cd61c7.webp,https://thegreenroasteries.com/product/al-hosn-blend,ESS-MOR-T-250G-ALHS,ESS-MOR-T-250G-ALHS,adult,unisex,"250 g","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
4b221f68-d6af-42b4-9b9d-687a52e118c9,"خلطـــة الحصـــن - 500 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636573/greenroasteries/variations/variations/ESS-MOR-ALHS_var_4b221f68-d6af-42b4-9b9d-687a52e118c9.webp,https://thegreenroasteries.com/product/al-hosn-blend,ESS-MOR-T-500G-ALHS,ESS-MOR-T-500G-ALHS,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
97026a27-05f6-432f-8fb9-bebb7077773b,"خلطـــة الحصـــن - 250 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636590/greenroasteries/variations/variations/ESS-MOR-ALHS_var_97026a27-05f6-432f-8fb9-bebb7077773b.webp,https://thegreenroasteries.com/product/al-hosn-blend,ESS-MOR-G-250G-ALHS,ESS-MOR-G-250G-ALHS,adult,unisex,"250 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
f0a88d02-241e-46f0-ad8f-a40e797af880,"تشكيلة الذوق 27 قطعة - 545 g","545 غرام من الشوكولاتة الفاخرة في 27 قطعة تجمع بين النكهات الكلاسيكية والمحببة: روكي رود، بسكويت أوريو، لوكر بالحليب، وكريمة اللوتس. توليفة ناعمة وغنية تلائم جميع الأذواق، مثالية للإهداء أو التذوق الشخصي.",149.00 AED,in stock,new,"المحامص الخضراء","الشوكولاته",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636678/greenroasteries/variations/variations/Choc-md-27_var_f0a88d02-241e-46f0-ad8f-a40e797af880.jpg,https://thegreenroasteries.com/product/taste-collection-27-pieces,Choc-md-27-545,Choc-md-27-545,adult,unisex,"545 g","Arabic Coffee","الشوكولاته","","","UAE"
e5d449dd-32ba-4663-b057-7cda882e1e94,"خلطـــة الليـــل - 1 kg - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636533/greenroasteries/variations/variations/ESS-MOR-EV_var_e5d449dd-32ba-4663-b057-7cda882e1e94.webp,https://thegreenroasteries.com/product/evening-blend,ESS-MOR-T-1KG-EV,ESS-MOR-T-1KG-EV,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
ce217316-5054-4196-8ede-fe7f9e774a3b,"خلطـــة الليـــل - 1 kg - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636550/greenroasteries/variations/variations/ESS-MOR-EV_var_ce217316-5054-4196-8ede-fe7f9e774a3b.webp,https://thegreenroasteries.com/product/evening-blend,ESS-MOR-G-1KG-EV,ESS-MOR-G-1KG-EV,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
5e035583-2474-4cb2-b458-45497f04d9b5,"خلطـــة الليـــل - 500 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636594/greenroasteries/variations/variations/ESS-MOR-EV_var_5e035583-2474-4cb2-b458-45497f04d9b5.webp,https://thegreenroasteries.com/product/evening-blend,ESS-MOR-G-500G-EV,ESS-MOR-G-500G-EV,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
